date,high,low,open,close
12/9/20,1844.35,1841.75,1841.75,1844.35
12/10/20,1844.35,1842.0,1844.35,1842.0
12/11/20,1842.0,1831.15,1842.0,1831.15
12/14/20,1850.65,1831.15,1831.15,1850.65
12/15/20,1851.95,1850.65,1850.65,1851.95
12/16/20,1890.75,1851.95,1851.95,1890.75
12/17/20,1890.75,1879.75,1890.75,1879.75
12/18/20,1880.0,1879.75,1879.75,1880.0
12/21/20,1880.0,1877.1,1880.0,1877.1
12/22/20,1877.1,1875.0,1877.1,1875.0
12/23/20,1875.0,1875.0,1875.0,1875.0
12/24/20,1874.3,1874.3,1875.0,1874.3
12/29/20,1887.6,1874.3,1874.3,1887.6
12/30/20,1887.6,1887.6,1887.6,1887.6
12/31/20,1943.2,1943.2,1887.6,1943.2
1/4/21,1943.2,1940.35,1943.2,1940.35
1/5/21,1940.35,1931.95,1940.35,1931.95
1/6/21,1931.95,1920.1,1931.95,1920.1
1/7/21,1920.1,1862.9,1920.1,1862.9
1/8/21,1862.9,1847.25,1862.9,1847.25
1/11/21,1847.25,1841.25,1847.25,1841.25
1/12/21,1858.85,1841.25,1841.25,1858.85
1/13/21,1858.85,1841.75,1858.85,1841.75
1/14/21,1841.75,1839.0,1841.75,1839.0
1/15/21,1839.0,1833.05,1839.0,1833.05
1/18/21,1834.7,1833.05,1833.05,1834.7
1/19/21,1856.6,1834.7,1834.7,1856.6
1/20/21,1862.1,1856.6,1856.6,1862.1
1/21/21,1862.1,1852.7,1862.1,1852.7
1/22/21,1856.85,1852.7,1852.7,1856.85
1/25/21,1856.85,1856.6,1856.85,1856.6
1/26/21,1856.6,1843.0,1856.6,1843.0
1/27/21,1853.7,1843.0,1843.0,1853.7
1/28/21,1863.8,1853.7,1853.7,1863.8
1/29/21,1863.8,1862.95,1863.8,1862.95
2/1/21,1862.95,1833.1,1862.95,1833.1
2/2/21,1835.45,1833.1,1833.1,1835.45
2/3/21,1835.45,1785.9,1835.45,1785.9
2/4/21,1802.95,1785.9,1785.9,1802.95
2/5/21,1835.25,1802.95,1802.95,1835.25
2/8/21,1839.6,1835.25,1835.25,1839.6
2/9/21,1842.65,1839.6,1839.6,1842.65
2/10/21,1842.65,1840.1,1842.65,1840.1
2/11/21,1840.1,1816.35,1840.1,1816.35
2/12/21,1817.3,1816.35,1816.35,1817.3
2/15/21,1817.3,1794.25,1817.3,1794.25
2/16/21,1794.25,1780.7,1794.25,1780.7
2/17/21,1780.7,1773.15,1780.7,1773.15
2/18/21,1786.2,1773.15,1773.15,1786.2
2/19/21,1807.45,1786.2,1786.2,1807.45
2/22/21,1807.45,1799.65,1807.45,1799.65
2/23/21,1799.65,1788.0,1799.65,1788.0
2/24/21,1788.0,1779.65,1788.0,1779.65
2/25/21,1779.65,1742.85,1779.65,1742.85
2/26/21,1742.85,1734.15,1742.85,1734.15
3/1/21,1734.15,1723.85,1734.15,1723.85
3/2/21,1723.85,1711.4,1723.85,1711.4
3/3/21,1712.1,1711.4,1711.4,1712.1
3/4/21,1712.1,1696.25,1712.1,1696.25
3/5/21,1696.25,1687.05,1696.25,1687.05
3/8/21,1716.9,1687.05,1687.05,1716.9
3/9/21,1716.9,1716.2,1716.9,1716.2
3/10/21,1724.25,1716.2,1716.2,1724.25
3/11/21,1724.25,1704.8,1724.25,1704.8
3/12/21,1723.65,1704.8,1704.8,1723.65
3/15/21,1735.0,1723.65,1723.65,1735.0
3/16/21,1735.0,1729.65,1735.0,1729.65
3/17/21,1729.65,1725.9,1729.65,1725.9
3/18/21,1735.2,1725.9,1725.9,1735.2
3/19/21,1736.15,1735.2,1735.2,1736.15
3/22/21,1736.15,1726.2,1736.15,1726.2
3/23/21,1730.5,1726.2,1726.2,1730.5
3/24/21,1737.3,1730.5,1730.5,1737.3
3/25/21,1737.3,1731.8,1737.3,1731.8
3/26/21,1731.8,1705.95,1731.8,1705.95
3/29/21,1705.95,1683.95,1705.95,1683.95
3/30/21,1691.05,1683.95,1683.95,1691.05
3/31/21,1726.05,1691.05,1691.05,1726.05
4/1/21,1744.65,1726.05,1726.05,1744.65
4/6/21,1744.65,1738.05,1744.65,1738.05
4/7/21,1755.5,1738.05,1738.05,1755.5
4/8/21,1755.5,1741.2,1755.5,1741.2
4/9/21,1741.2,1732.85,1741.2,1732.85
4/12/21,1747.95,1732.85,1732.85,1747.95
4/13/21,1747.95,1735.55,1747.95,1735.55
4/14/21,1757.2,1735.55,1735.55,1757.2
4/15/21,1774.45,1757.2,1757.2,1774.45
4/16/21,1774.5,1774.45,1774.45,1774.5
4/19/21,1777.85,1774.5,1774.5,1777.85
4/20/21,1798.2,1777.85,1777.85,1798.2
4/21/21,1798.2,1787.75,1798.2,1787.75
4/22/21,1787.75,1781.8,1787.75,1781.8
4/23/21,1781.8,1773.35,1781.8,1773.35
4/26/21,1784.15,1773.35,1773.35,1784.15
4/27/21,1784.15,1772.2,1784.15,1772.2
4/28/21,1772.2,1762.65,1772.2,1762.65
4/29/21,1767.65,1762.65,1762.65,1767.65
4/30/21,1797.75,1767.65,1767.65,1797.75
5/4/21,1797.75,1782.25,1797.75,1782.25
5/5/21,1813.15,1782.25,1782.25,1813.15
5/6/21,1836.55,1813.15,1813.15,1836.55
5/7/21,1840.45,1836.55,1836.55,1840.45
5/10/21,1840.45,1829.1,1840.45,1829.1
5/11/21,1830.7,1829.1,1829.1,1830.7
5/12/21,1830.7,1821.8,1830.7,1821.8
5/13/21,1838.1,1821.8,1821.8,1838.1
5/14/21,1853.7,1838.1,1838.1,1853.7
5/17/21,1866.75,1853.7,1853.7,1866.75
5/18/21,1888.45,1866.75,1866.75,1888.45
5/19/21,1888.45,1878.3,1888.45,1878.3
5/20/21,1878.3,1875.9,1878.3,1875.9
5/21/21,1880.15,1875.9,1875.9,1880.15
5/24/21,1887.0,1880.15,1880.15,1887.0
5/25/21,1899.75,1887.0,1887.0,1899.75
5/26/21,1899.75,1891.45,1899.75,1891.45
5/27/21,1899.95,1891.45,1891.45,1899.95
5/28/21,1899.95,1899.35,1899.95,1899.35
6/1/21,1902.75,1899.35,1899.35,1902.75
6/2/21,1902.75,1866.55,1902.75,1866.55
6/3/21,1890.6,1866.55,1866.55,1890.6
6/4/21,1890.6,1888.4,1890.6,1888.4
6/7/21,1893.15,1888.4,1888.4,1893.15
6/8/21,1894.6,1893.15,1893.15,1894.6
6/9/21,1894.6,1888.65,1894.6,1888.65
6/10/21,1888.65,1881.05,1888.65,1881.05
6/11/21,1881.05,1865.6,1881.05,1865.6
6/14/21,1865.6,1865.1,1865.6,1865.1
6/15/21,1865.1,1860.75,1865.1,1860.75
6/16/21,1860.75,1778.7,1860.75,1778.7
6/17/21,1778.7,1773.1,1778.7,1773.1
6/18/21,1775.05,1773.1,1773.1,1775.05
6/21/21,1775.05,1775.05,1775.05,1775.05
6/22/21,1791.6,1775.05,1775.05,1791.6
6/23/21,1791.6,1784.85,1791.6,1784.85
6/24/21,1786.65,1784.85,1784.85,1786.65
6/25/21,1786.65,1780.3,1786.65,1780.3
6/28/21,1780.3,1755.45,1780.3,1755.45
6/29/21,1763.15,1755.45,1755.45,1763.15
6/30/21,1781.5,1763.15,1763.15,1781.5
7/1/21,1786.15,1781.5,1781.5,1786.15
7/2/21,1791.35,1786.15,1786.15,1791.35
7/5/21,1809.85,1791.35,1791.35,1809.85
7/6/21,1809.85,1804.65,1809.85,1804.65
7/7/21,1807.7,1804.65,1804.65,1807.7
7/8/21,1807.7,1806.0,1807.7,1806.0
7/9/21,1806.0,1792.4,1806.0,1792.4
7/12/21,1813.85,1792.4,1792.4,1813.85
7/13/21,1823.2,1813.85,1813.85,1823.2
7/14/21,1823.75,1823.2,1823.2,1823.75
7/15/21,1824.3,1823.75,1823.75,1824.3
7/16/21,1824.3,1814.9,1824.3,1814.9
7/19/21,1823.05,1814.9,1814.9,1823.05
7/20/21,1823.05,1802.15,1823.05,1802.15
7/21/21,1802.15,1799.45,1802.15,1799.45
7/22/21,1799.6,1799.45,1799.45,1799.6
7/23/21,1800.2,1799.6,1799.6,1800.2
7/26/21,1800.35,1800.2,1800.2,1800.35
7/27/21,1800.35,1796.6,1800.35,1796.6
7/28/21,1829.3,1796.6,1796.6,1829.3
7/29/21,1829.3,1825.75,1829.3,1825.75
7/30/21,1825.75,1811.45,1825.75,1811.45
8/2/21,1812.65,1811.45,1811.45,1812.65
8/3/21,1829.1,1812.65,1812.65,1829.1
8/4/21,1829.1,1800.75,1829.1,1800.75
8/5/21,1800.75,1762.9,1800.75,1762.9
8/6/21,1762.9,1738.85,1762.9,1738.85
8/9/21,1738.85,1723.35,1738.85,1723.35
8/10/21,1743.6,1723.35,1723.35,1743.6
8/11/21,1747.4,1743.6,1743.6,1747.4
8/12/21,1773.85,1747.4,1747.4,1773.85
8/13/21,1786.35,1773.85,1773.85,1786.35
8/16/21,1789.45,1786.35,1786.35,1789.45
8/17/21,1789.45,1783.45,1789.45,1783.45
8/18/21,1783.45,1782.05,1783.45,1782.05
8/19/21,1782.05,1779.05,1782.05,1779.05
8/20/21,1802.0,1779.05,1779.05,1802.0
8/23/21,1808.45,1802.0,1802.0,1808.45
8/24/21,1808.45,1788.7,1808.45,1788.7
8/25/21,1788.7,1786.6,1788.7,1786.6
8/26/21,1798.5,1786.6,1786.6,1798.5
8/27/21,1814.85,1798.5,1798.5,1814.85
8/31/21,1814.85,1811.8,1814.85,1811.8
9/1/21,1812.55,1811.8,1811.8,1812.55
9/2/21,1823.7,1812.55,1812.55,1823.7
9/3/21,1823.7,1821.6,1823.7,1821.6
9/6/21,1821.6,1802.15,1821.6,1802.15
9/7/21,1802.15,1786.0,1802.15,1786.0
9/8/21,1788.25,1786.0,1786.0,1788.25
9/9/21,1794.6,1788.25,1788.25,1794.6
